station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Wapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,546,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,2,0,0,0,0,11,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,262,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,3,0,0,0,0,0,0,0,0,0,1251
Warren Street,0,0,1,6,5,0,0,0,0,17,3,0,1,23,1,45,11,1,0,2,1,0,0,0,3,2,3,11,1,0,62,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,21,7,12,3,5,0,0,0,0,0,4,28,18,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,8,0,6,0,0,20,0,0,0,250,18,0,29,1,2,0,5,0,0,2,0,0,0,4,1,0,124,0,0,0,12,54,0,0,1,0,0,0,0,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,22,1,0,53,2,3,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,6,0,0,0,1,0,1,0,115,0,10,1,2,3,0,1,30,0,0,0,0,0,0,33,18,0,0,0,1,1,0,7,15,0,7,2,0,0,19,0,19,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,15,0,2,189,15,0,1,0,0,0,33,5,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,14,0,4,0,0,5,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,14,4,15,0,0,0,0,1,1,0,0,10,0,0,0,0,0,2,0,10,0,0,0,1,96,1,0,0,6,1,0,1,1,0,0,0,0,0,0,10,34,1,0,0,0,0,0,0,1,27,0,0,0,0,1,0,3,0,0,2,3,0,0,1,0,0,1,0,20,3,0,8,0,2,1,0,1,1,0,0,0,0,0,1895
Warwick Avenue,0,0,0,8,8,0,0,0,0,15,3,1,1,76,3,56,13,3,0,6,6,0,0,0,3,3,5,14,2,0,50,4,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,10,13,23,7,6,0,0,0,0,0,0,23,14,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,1,1,0,3,0,0,80,0,8,0,0,18,0,0,0,28,27,0,31,1,8,0,8,0,0,7,0,0,0,13,0,2,14,0,0,0,29,46,1,0,5,0,0,0,0,0,25,0,0,0,4,0,0,1,2,0,1,0,0,0,1,1,0,1,18,0,27,1,0,34,9,3,0,0,0,1,1,0,0,6,0,0,0,0,2,3,0,0,5,0,1,1,4,0,17,0,58,1,12,12,3,0,0,0,18,0,1,0,1,0,0,46,26,0,0,0,52,2,0,10,16,0,37,3,0,0,25,1,6,0,1,0,0,0,4,0,3,0,1,0,1,1,0,0,0,25,0,19,0,3,89,428,0,5,0,0,1,27,8,0,1,0,0,0,0,0,4,20,0,0,0,4,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,23,2,0,0,12,0,0,0,0,0,25,0,0,0,0,1,0,0,2,1,14,0,18,13,17,0,0,1,0,2,2,0,2,20,0,0,0,0,0,7,0,11,0,0,1,3,36,3,0,0,9,1,0,3,1,0,0,0,0,1,1,16,41,3,0,0,0,0,0,32,0,29,0,0,0,2,4,0,12,0,0,3,10,0,0,3,0,0,0,0,22,0,0,13,2,12,4,1,2,6,0,0,0,0,0,2385
Waterloo,0,0,25,332,310,0,7,1,0,229,46,8,12,475,74,3636,369,45,2,64,20,0,0,4,56,175,133,903,27,0,960,368,9,10,0,30,8,0,151,0,32,0,0,0,2,7,0,0,59,0,0,0,193,533,663,158,353,0,4,0,0,2,46,778,1781,1,0,1,0,21,3,74,0,0,60,45,0,3,18,15,573,0,0,2,0,0,0,0,5,8,0,0,5,0,0,0,13,35,11,159,22,19,22,0,29,3,7,195,0,1032,2,0,3938,0,0,2,620,237,2,702,20,68,0,109,0,0,83,0,6,0,165,28,9,466,0,0,1,208,1853,9,0,48,0,0,0,0,3,221,41,0,15,19,0,0,8,18,0,6,0,4,4,9,21,0,7,134,0,399,17,2,1363,52,49,0,0,3,5,6,3,0,194,2,0,0,0,237,9,0,51,89,0,6,10,33,0,20,0,959,9,339,40,1223,77,0,22,1317,0,19,0,20,0,0,2022,2888,0,0,4,25,26,0,497,286,0,154,82,8,3,1031,16,126,0,11,0,0,5,34,5,88,2,4,9,5,13,5,3,0,126,4,538,5,243,2220,371,14,53,0,0,6,1674,297,2,17,0,0,5,0,0,42,37,0,4,64,34,3,0,3,198,36,4,1,0,0,0,27,0,2,1,3,317,0,93,0,0,147,10,0,0,438,6,0,8,0,3,468,3,0,2,0,18,8,0,19,8,4941,0,2095,100,629,16,0,6,0,60,100,0,9,420,0,0,3,2,0,59,0,1081,0,1,26,61,1539,34,3,0,436,19,0,24,15,5,3,5,0,21,12,506,2309,44,0,0,5,0,0,782,34,0,3,0,0,12,41,7,129,0,2,70,91,1,0,39,1,0,32,0,4718,81,0,432,15,44,45,0,25,27,0,6,0,8,0,67310
Watford,0,0,5,9,9,0,3,2,0,10,0,0,0,19,4,53,11,6,0,5,0,0,0,0,3,4,0,12,4,0,23,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8,17,35,12,6,0,2,0,0,4,0,16,9,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,3,2,0,10,0,8,0,0,12,0,0,0,0,11,0,24,0,7,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,25,0,1,22,0,3,0,0,0,1,2,0,0,4,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,32,4,9,3,2,0,0,2,11,0,0,0,0,0,0,44,25,0,0,0,0,2,0,9,9,0,7,4,0,18,22,0,0,0,3,0,0,0,0,1,6,2,0,0,0,9,17,7,0,7,0,16,0,0,40,22,4,0,0,0,0,16,7,4,0,0,0,2,0,0,0,4,0,2,0,0,3,0,0,0,7,13,0,0,0,0,2,0,1,0,2,7,0,10,0,0,12,1,0,0,10,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,12,0,14,8,14,0,0,3,0,3,0,0,2,34,0,0,1,1,0,6,0,9,0,0,0,0,20,4,0,0,9,0,0,3,0,0,0,0,0,0,9,16,30,6,0,0,0,0,0,19,2,22,0,0,0,2,17,0,0,0,0,5,11,1,0,0,0,0,3,0,16,8,0,16,3,7,0,0,3,3,0,0,0,0,0,1403
Watford High Street,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,73,0,0,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,5,0,6,0,0,12,0,3,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,467
Watford Junction,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,39,0,0,0,8,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,4,0,2,0,0,0,0,7,0,7,0,2,14,0,3,0,6,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,491
Wembley Central,0,6,0,10,10,0,0,0,0,14,4,0,0,29,4,64,14,5,0,0,3,0,0,1,0,4,6,14,4,0,34,5,2,1,0,0,0,0,6,0,2,5,7,0,0,0,0,2,0,4,0,9,12,17,35,11,7,2,0,2,0,0,0,21,12,0,0,0,0,0,0,3,3,10,2,0,0,0,0,1,8,0,1,0,0,0,0,0,1,1,3,4,0,4,0,0,0,0,0,19,5,2,2,0,5,0,0,18,0,9,0,0,16,0,0,0,30,16,0,32,3,14,8,9,0,0,12,0,1,0,14,0,0,13,0,7,0,15,37,0,0,17,4,0,2,2,0,31,0,10,0,35,0,2,14,5,1,0,3,0,0,0,0,0,1,16,0,30,2,0,29,10,4,3,0,0,0,2,0,3,6,0,0,6,0,2,6,13,10,7,4,16,3,0,2,6,0,46,0,14,6,3,0,0,0,15,0,2,1,2,0,0,54,29,0,0,1,6,2,0,11,14,0,12,5,0,0,28,2,7,0,0,0,0,1,0,0,6,0,36,0,0,0,1,0,0,18,0,20,0,4,58,46,0,8,2,0,0,21,9,1,1,0,0,1,0,0,7,14,1,0,7,0,0,0,0,9,12,0,0,0,0,0,4,0,0,0,0,10,0,10,0,0,37,0,0,0,16,0,6,0,2,0,29,13,0,0,1,2,1,0,3,1,14,0,19,12,17,3,0,2,0,3,3,0,43,33,0,0,0,0,0,0,0,11,0,0,2,4,28,4,0,0,11,0,0,0,2,1,0,0,3,2,3,20,42,6,0,1,0,1,0,29,6,28,0,3,3,0,11,0,17,0,0,5,23,0,0,0,0,0,5,0,21,20,0,18,4,46,8,2,3,4,0,1,0,0,0,2248
Wembley Park,0,0,12,35,35,0,8,1,0,47,12,4,3,112,14,219,46,16,1,15,6,0,0,2,13,16,21,51,16,0,118,18,5,4,0,6,0,0,21,0,7,0,0,0,1,0,0,0,14,0,0,0,35,61,120,38,25,0,20,0,0,3,10,74,43,1,0,0,0,9,4,10,0,0,7,8,0,1,0,4,30,0,0,3,0,0,0,0,2,3,0,0,2,0,0,0,68,21,7,31,10,6,7,0,9,8,0,54,0,32,1,0,56,0,0,1,85,59,1,107,8,62,0,35,0,0,21,0,2,0,27,0,3,41,0,0,0,56,128,0,0,27,0,0,0,0,1,62,0,0,0,0,0,0,7,111,0,4,0,2,3,6,8,0,3,29,0,116,5,4,104,15,12,0,0,1,3,4,2,0,19,4,0,0,0,8,7,0,16,20,0,0,6,59,0,8,0,156,86,39,15,10,15,0,9,53,0,6,0,7,0,0,181,103,0,0,2,9,9,0,38,43,0,40,16,0,6,93,5,21,0,90,0,0,2,15,0,19,8,0,5,0,116,13,9,0,32,2,69,3,14,210,114,12,14,0,0,0,77,30,8,5,0,0,116,0,0,12,19,0,28,14,11,13,0,1,32,22,7,0,0,0,0,9,0,5,0,8,34,0,37,0,0,53,4,0,0,41,2,0,4,0,9,65,0,0,0,0,5,3,0,6,4,50,0,62,53,61,6,0,24,0,10,10,0,0,120,0,0,6,0,0,45,0,38,0,0,6,14,100,15,1,0,36,5,0,10,6,2,2,2,0,6,26,64,135,22,0,0,2,0,0,90,12,99,6,0,0,11,0,0,29,0,1,18,108,7,0,9,0,0,12,0,73,32,0,60,42,42,18,3,10,11,0,3,0,3,0,7065
West Acton,0,0,14,5,5,0,0,0,0,6,2,0,0,14,0,35,6,2,0,6,0,0,0,0,0,2,3,8,2,0,20,3,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,9,19,6,0,0,0,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,10,12,17,0,1,0,3,0,0,9,0,5,0,0,9,0,0,0,13,7,0,14,1,3,0,4,0,0,7,0,0,0,9,1,0,7,0,0,0,7,21,3,0,0,0,0,0,0,0,27,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,1,0,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,21,0,8,3,2,4,0,2,8,0,1,0,1,0,0,27,16,0,0,0,2,1,0,0,9,0,6,2,0,0,0,1,3,0,0,0,0,0,59,0,3,0,0,0,2,0,0,0,0,12,0,9,0,0,34,22,0,5,0,0,3,12,5,0,1,0,0,0,0,0,4,0,0,0,5,5,0,0,0,4,7,0,0,0,0,0,2,0,0,0,0,5,0,5,0,0,26,0,0,0,9,0,0,0,0,0,18,0,0,1,0,0,0,0,2,0,8,0,11,4,10,3,0,0,0,0,2,0,0,16,0,0,0,0,0,3,0,0,0,0,1,2,16,2,0,0,6,1,0,6,1,0,0,0,0,1,0,11,24,2,0,0,0,0,0,14,0,16,0,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0,2,0,12,24,0,9,0,0,5,0,1,0,0,0,0,0,0,1173
West Brompton,0,0,6,0,10,0,1,0,0,12,3,1,1,28,5,72,11,3,0,46,6,0,0,0,4,5,5,19,2,0,47,6,2,1,0,2,1,0,8,1,2,2,2,0,0,1,0,0,3,3,0,4,11,19,32,9,9,2,0,0,0,0,3,27,19,0,0,0,0,6,0,4,4,30,3,3,0,0,2,1,13,0,1,0,0,0,0,0,0,1,2,3,0,4,0,0,1,8,3,506,7,1,1,0,15,0,1,19,1,12,0,0,24,0,1,0,29,14,0,26,2,5,3,7,0,0,177,0,0,0,112,2,0,15,0,3,0,13,76,2,0,13,3,0,1,2,0,113,0,4,3,5,0,1,1,2,0,1,0,1,1,2,2,0,1,84,0,24,1,0,40,17,3,2,0,0,1,1,1,3,15,0,0,50,0,3,2,4,56,6,1,1,2,3,0,3,0,42,1,42,8,4,11,0,6,24,0,1,0,1,0,0,53,39,0,0,0,3,2,0,13,21,0,12,4,0,0,26,1,7,0,1,0,2,0,9,1,5,0,1,2,1,1,1,0,0,48,0,17,1,5,87,52,3,59,2,0,1,37,17,0,1,0,0,0,0,0,29,5,1,0,16,14,0,0,0,10,8,0,0,0,0,0,4,0,0,0,0,11,0,7,9,0,87,0,7,1,51,0,0,2,1,1,147,1,0,0,0,0,1,0,7,1,21,0,39,7,20,6,0,1,0,3,4,0,2,24,0,0,0,0,2,4,0,15,0,0,2,4,39,3,0,0,11,1,0,8,1,0,0,0,1,1,2,33,99,3,0,2,0,0,2,33,5,44,0,1,1,3,4,2,0,0,0,4,8,0,0,39,0,0,5,0,39,33,1,16,1,12,12,3,2,0,0,0,0,1,0,3823
West Croydon,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,28,0,227,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,18,19,0,0,0,0,27,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,90,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,23,0,0,0,0,0,0,0,0,0,1335
West Finchley,0,0,2,9,9,0,0,0,0,13,11,0,0,18,3,57,12,4,0,3,0,0,0,0,5,4,5,12,3,0,26,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,15,30,10,6,0,0,0,0,0,4,19,11,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,18,2,0,0,0,0,9,0,8,0,0,14,0,0,0,28,0,0,29,111,0,0,8,0,0,4,0,0,0,6,0,0,12,0,0,0,0,30,1,0,4,0,0,0,0,0,13,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,9,6,0,26,8,0,26,3,3,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,43,0,9,3,2,3,0,2,13,0,0,0,0,0,0,48,25,0,0,0,0,0,0,9,9,0,6,4,17,0,25,1,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,18,0,3,48,19,0,0,0,0,0,18,7,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,0,0,0,10,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,12,0,15,5,15,0,0,0,0,3,2,0,0,28,0,0,0,0,0,0,0,9,0,0,1,3,25,3,10,0,9,3,0,0,0,0,0,0,0,2,0,15,31,4,0,0,0,0,0,27,0,24,0,0,0,1,4,0,6,0,0,5,0,0,0,0,0,0,0,0,17,6,0,16,0,0,0,0,0,0,0,0,0,78,0,1544
